"year","goal_id","dimension","region_id","value"
"2018","ECO","status","8","100"
"2018","ECO","status","9","52.79"
"2018","ECO","status","10","69.53"
"2018","ECO","status","11","57.15"
"2018","ECO","status","12","69.53"
"2018","ECO","status","13","46.14"
"2018","ECO","status","14","93.7"
"2018","ECO","status","15","46.94"
"2018","ECO","status","16","100"
"2018","ECO","status","17","100"
"2018","ECO","status","18","78.79"
"2018","ECO","status","19","100"
"2018","ECO","status","20","100"
"2018","ECO","status","21","49.52"
"2018","ECO","status","24","100"
"2018","ECO","status","25","100"
"2018","ECO","status","26","89.58"
"2018","ECO","status","28","93.41"
"2018","ECO","status","29","100"
"2018","ECO","status","30","93.41"
"2018","ECO","status","31","72.44"
"2018","ECO","status","32","80.04"
"2018","ECO","status","33","93.41"
"2018","ECO","status","34","NA"
"2018","ECO","status","35","NA"
"2018","ECO","status","36","NA"
"2018","ECO","status","37","69.44"
"2018","ECO","status","38","93.96"
"2018","ECO","status","39","47.05"
"2018","ECO","status","40","86.52"
"2018","ECO","status","41","100"
"2018","ECO","status","42","100"
"2018","ECO","status","43","100"
"2018","ECO","status","44","100"
"2018","ECO","status","45","7.09"
"2018","ECO","status","46","100"
"2018","ECO","status","47","100"
"2018","ECO","status","48","100"
"2018","ECO","status","49","100"
"2018","ECO","status","50","100"
"2018","ECO","status","51","100"
"2018","ECO","status","52","74.95"
"2018","ECO","status","53","100"
"2018","ECO","status","54","100"
"2018","ECO","status","55","100"
"2018","ECO","status","56","100"
"2018","ECO","status","57","89.77"
"2018","ECO","status","58","46.37"
"2018","ECO","status","59","100"
"2018","ECO","status","60","47.21"
"2018","ECO","status","61","100"
"2018","ECO","status","62","100"
"2018","ECO","status","63","100"
"2018","ECO","status","64","92.05"
"2018","ECO","status","65","100"
"2018","ECO","status","66","100"
"2018","ECO","status","67","100"
"2018","ECO","status","68","100"
"2018","ECO","status","69","100"
"2018","ECO","status","70","100"
"2018","ECO","status","71","100"
"2018","ECO","status","72","100"
"2018","ECO","status","73","100"
"2018","ECO","status","74","100"
"2018","ECO","status","75","100"
"2018","ECO","status","76","100"
"2018","ECO","status","77","100"
"2018","ECO","status","78","100"
"2018","ECO","status","79","100"
"2018","ECO","status","80","62.6"
"2018","ECO","status","81","65.55"
"2018","ECO","status","82","100"
"2018","ECO","status","84","100"
"2018","ECO","status","85","81.28"
"2018","ECO","status","86","23.14"
"2018","ECO","status","88","81.28"
"2018","ECO","status","89","NA"
"2018","ECO","status","90","NA"
"2018","ECO","status","91","NA"
"2018","ECO","status","92","NA"
"2018","ECO","status","93","NA"
"2018","ECO","status","94","NA"
"2018","ECO","status","95","16.17"
"2018","ECO","status","96","100"
"2018","ECO","status","97","100"
"2018","ECO","status","98","100"
"2018","ECO","status","99","100"
"2018","ECO","status","100","100"
"2018","ECO","status","101","61.92"
"2018","ECO","status","102","100"
"2018","ECO","status","103","100"
"2018","ECO","status","104","21.12"
"2018","ECO","status","105","NA"
"2018","ECO","status","106","100"
"2018","ECO","status","107","NA"
"2018","ECO","status","108","51.84"
"2018","ECO","status","110","92.76"
"2018","ECO","status","111","90.93"
"2018","ECO","status","112","87.34"
"2018","ECO","status","113","100"
"2018","ECO","status","114","96.34"
"2018","ECO","status","115","97.54"
"2018","ECO","status","116","87.64"
"2018","ECO","status","117","76.56"
"2018","ECO","status","118","80.34"
"2018","ECO","status","119","80.34"
"2018","ECO","status","120","78.91"
"2018","ECO","status","121","80.34"
"2018","ECO","status","122","71.32"
"2018","ECO","status","123","85.46"
"2018","ECO","status","124","72.59"
"2018","ECO","status","125","68.2"
"2018","ECO","status","126","79.35"
"2018","ECO","status","127","23.7"
"2018","ECO","status","129","100"
"2018","ECO","status","130","100"
"2018","ECO","status","131","100"
"2018","ECO","status","132","100"
"2018","ECO","status","133","100"
"2018","ECO","status","134","100"
"2018","ECO","status","135","100"
"2018","ECO","status","136","100"
"2018","ECO","status","137","100"
"2018","ECO","status","138","54.73"
"2018","ECO","status","139","100"
"2018","ECO","status","140","35.51"
"2018","ECO","status","141","81.28"
"2018","ECO","status","143","52.21"
"2018","ECO","status","144","81.28"
"2018","ECO","status","145","100"
"2018","ECO","status","146","66.28"
"2018","ECO","status","147","41.71"
"2018","ECO","status","148","69.53"
"2018","ECO","status","149","NA"
"2018","ECO","status","150","NA"
"2018","ECO","status","151","66.28"
"2018","ECO","status","152","76.41"
"2018","ECO","status","153","55.12"
"2018","ECO","status","154","31.73"
"2018","ECO","status","155","99.25"
"2018","ECO","status","156","66.28"
"2018","ECO","status","157","69.53"
"2018","ECO","status","158","NA"
"2018","ECO","status","159","NA"
"2018","ECO","status","161","66.28"
"2018","ECO","status","162","100"
"2018","ECO","status","163","99.82"
"2018","ECO","status","164","100"
"2018","ECO","status","166","85.89"
"2018","ECO","status","167","100"
"2018","ECO","status","168","75.25"
"2018","ECO","status","169","29.78"
"2018","ECO","status","171","100"
"2018","ECO","status","172","100"
"2018","ECO","status","173","100"
"2018","ECO","status","174","100"
"2018","ECO","status","175","65.9"
"2018","ECO","status","176","100"
"2018","ECO","status","177","74.44"
"2018","ECO","status","178","100"
"2018","ECO","status","179","100"
"2018","ECO","status","180","92.86"
"2018","ECO","status","181","100"
"2018","ECO","status","182","100"
"2018","ECO","status","183","100"
"2018","ECO","status","184","100"
"2018","ECO","status","185","97.23"
"2018","ECO","status","186","95.15"
"2018","ECO","status","187","100"
"2018","ECO","status","188","100"
"2018","ECO","status","189","100"
"2018","ECO","status","190","88.47"
"2018","ECO","status","191","62.16"
"2018","ECO","status","192","73.95"
"2018","ECO","status","193","26.33"
"2018","ECO","status","194","100"
"2018","ECO","status","195","100"
"2018","ECO","status","196","59.79"
"2018","ECO","status","197","100"
"2018","ECO","status","198","81.76"
"2018","ECO","status","199","100"
"2018","ECO","status","200","100"
"2018","ECO","status","202","100"
"2018","ECO","status","203","100"
"2018","ECO","status","204","100"
"2018","ECO","status","205","94.62"
"2018","ECO","status","206","69.05"
"2018","ECO","status","207","87.88"
"2018","ECO","status","208","100"
"2018","ECO","status","209","99.25"
"2018","ECO","status","210","100"
"2018","ECO","status","212","100"
"2018","ECO","status","213","NA"
"2018","ECO","status","214","100"
"2018","ECO","status","215","100"
"2018","ECO","status","216","98.79"
"2018","ECO","status","218","100"
"2018","ECO","status","219","58.62"
"2018","ECO","status","220","80.34"
"2018","ECO","status","221","80.34"
"2018","ECO","status","222","100"
"2018","ECO","status","223","72.47"
"2018","ECO","status","224","100"
"2018","ECO","status","227","81.28"
"2018","ECO","status","228","81.28"
"2018","ECO","status","231","0.04"
"2018","ECO","status","232","100"
"2018","ECO","status","237","89.58"
"2018","ECO","status","244","75.24"
"2018","ECO","status","245","75.24"
"2018","ECO","status","247","73.03"
"2018","ECO","status","248","75.24"
"2018","ECO","status","249","75.24"
"2018","ECO","status","250","100"
"2018","ECO","trend","1","0.05"
"2018","ECO","trend","2","0.05"
"2018","ECO","trend","3","0.05"
"2018","ECO","trend","4","NA"
"2018","ECO","trend","5","-0.02"
"2018","ECO","trend","6","0.42"
"2018","ECO","trend","7","0.03"
"2018","ECO","trend","8","0"
"2018","ECO","trend","9","-0.42"
"2018","ECO","trend","10","0"
"2018","ECO","trend","11","-0.98"
"2018","ECO","trend","12","-0.23"
"2018","ECO","trend","13","-0.09"
"2018","ECO","trend","14","0"
"2018","ECO","trend","15","-0.09"
"2018","ECO","trend","16","0.06"
"2018","ECO","trend","17","-0.03"
"2018","ECO","trend","18","-0.04"
"2018","ECO","trend","19","0.02"
"2018","ECO","trend","20","0.01"
"2018","ECO","trend","21","0"
"2018","ECO","trend","24","0.19"
"2018","ECO","trend","25","0.04"
"2018","ECO","trend","26","-0.01"
"2018","ECO","trend","28","0"
"2018","ECO","trend","29","0"
"2018","ECO","trend","30","0.06"
"2018","ECO","trend","31","-0.28"
"2018","ECO","trend","32","-0.03"
"2018","ECO","trend","33","0.06"
"2018","ECO","trend","34","NA"
"2018","ECO","trend","35","NA"
"2018","ECO","trend","36","NA"
"2018","ECO","trend","37","-0.13"
"2018","ECO","trend","38","0"
"2018","ECO","trend","39","-0.47"
"2018","ECO","trend","40","-0.03"
"2018","ECO","trend","41","0.05"
"2018","ECO","trend","42","0.05"
"2018","ECO","trend","43","0.14"
"2018","ECO","trend","44","0"
"2018","ECO","trend","45","-0.09"
"2018","ECO","trend","46","0"
"2018","ECO","trend","47","-0.02"
"2018","ECO","trend","48","0.03"
"2018","ECO","trend","49","0.02"
"2018","ECO","trend","50","0.06"
"2018","ECO","trend","51","0.02"
"2018","ECO","trend","52","-0.01"
"2018","ECO","trend","53","0.05"
"2018","ECO","trend","54","-0.03"
"2018","ECO","trend","55","0"
"2018","ECO","trend","56","-0.03"
"2018","ECO","trend","57","0.05"
"2018","ECO","trend","58","0"
"2018","ECO","trend","59","0.04"
"2018","ECO","trend","60","0"
"2018","ECO","trend","61","0.06"
"2018","ECO","trend","62","0.05"
"2018","ECO","trend","63","0.03"
"2018","ECO","trend","64","-0.02"
"2018","ECO","trend","65","0.11"
"2018","ECO","trend","66","-0.06"
"2018","ECO","trend","67","-0.02"
"2018","ECO","trend","68","0.03"
"2018","ECO","trend","69","0.01"
"2018","ECO","trend","70","0.04"
"2018","ECO","trend","71","0.11"
"2018","ECO","trend","72","0.03"
"2018","ECO","trend","73","-0.02"
"2018","ECO","trend","74","0.02"
"2018","ECO","trend","75","0.05"
"2018","ECO","trend","76","0.08"
"2018","ECO","trend","77","0.15"
"2018","ECO","trend","78","0.01"
"2018","ECO","trend","79","0.03"
"2018","ECO","trend","80","0.02"
"2018","ECO","trend","81","-0.04"
"2018","ECO","trend","82","0.11"
"2018","ECO","trend","84","0.05"
"2018","ECO","trend","85","0.01"
"2018","ECO","trend","86","0"
"2018","ECO","trend","88","0.01"
"2018","ECO","trend","89","NA"
"2018","ECO","trend","90","NA"
"2018","ECO","trend","91","NA"
"2018","ECO","trend","92","NA"
"2018","ECO","trend","93","NA"
"2018","ECO","trend","94","NA"
"2018","ECO","trend","95","0"
"2018","ECO","trend","96","0"
"2018","ECO","trend","97","0.07"
"2018","ECO","trend","98","0.03"
"2018","ECO","trend","99","0.02"
"2018","ECO","trend","100","-0.06"
"2018","ECO","trend","101","-0.61"
"2018","ECO","trend","102","0.04"
"2018","ECO","trend","103","0"
"2018","ECO","trend","104","-0.36"
"2018","ECO","trend","105","NA"
"2018","ECO","trend","106","-0.05"
"2018","ECO","trend","107","NA"
"2018","ECO","trend","108","-0.06"
"2018","ECO","trend","110","0.06"
"2018","ECO","trend","111","0"
"2018","ECO","trend","112","-0.01"
"2018","ECO","trend","113","-0.01"
"2018","ECO","trend","114","0"
"2018","ECO","trend","115","0.02"
"2018","ECO","trend","116","-0.03"
"2018","ECO","trend","117","-0.01"
"2018","ECO","trend","118","0"
"2018","ECO","trend","119","-0.1"
"2018","ECO","trend","120","0.17"
"2018","ECO","trend","121","-0.02"
"2018","ECO","trend","122","-0.1"
"2018","ECO","trend","123","0.04"
"2018","ECO","trend","124","-0.17"
"2018","ECO","trend","125","-0.02"
"2018","ECO","trend","126","-0.06"
"2018","ECO","trend","127","-0.37"
"2018","ECO","trend","129","0.02"
"2018","ECO","trend","130","-0.01"
"2018","ECO","trend","131","0.04"
"2018","ECO","trend","132","0.04"
"2018","ECO","trend","133","0.08"
"2018","ECO","trend","134","0.01"
"2018","ECO","trend","135","0.04"
"2018","ECO","trend","136","0.06"
"2018","ECO","trend","137","-0.01"
"2018","ECO","trend","138","-0.63"
"2018","ECO","trend","139","-0.06"
"2018","ECO","trend","140","-0.43"
"2018","ECO","trend","141","0.09"
"2018","ECO","trend","143","-0.79"
"2018","ECO","trend","144","0.01"
"2018","ECO","trend","145","-0.01"
"2018","ECO","trend","146","0.01"
"2018","ECO","trend","147","0.04"
"2018","ECO","trend","148","-0.23"
"2018","ECO","trend","149","NA"
"2018","ECO","trend","150","NA"
"2018","ECO","trend","151","0.01"
"2018","ECO","trend","152","0"
"2018","ECO","trend","153","-0.01"
"2018","ECO","trend","154","0"
"2018","ECO","trend","155","0.01"
"2018","ECO","trend","156","0.01"
"2018","ECO","trend","157","-0.23"
"2018","ECO","trend","158","NA"
"2018","ECO","trend","159","NA"
"2018","ECO","trend","161","0.01"
"2018","ECO","trend","162","0.02"
"2018","ECO","trend","163","0.07"
"2018","ECO","trend","164","0.06"
"2018","ECO","trend","166","-0.05"
"2018","ECO","trend","167","-0.11"
"2018","ECO","trend","168","-0.1"
"2018","ECO","trend","169","0"
"2018","ECO","trend","171","0.01"
"2018","ECO","trend","172","0.04"
"2018","ECO","trend","173","0.05"
"2018","ECO","trend","174","0.04"
"2018","ECO","trend","175","-0.01"
"2018","ECO","trend","176","0.04"
"2018","ECO","trend","177","0"
"2018","ECO","trend","178","0.04"
"2018","ECO","trend","179","0.07"
"2018","ECO","trend","180","0.01"
"2018","ECO","trend","181","0.04"
"2018","ECO","trend","182","0.11"
"2018","ECO","trend","183","0.09"
"2018","ECO","trend","184","0.05"
"2018","ECO","trend","185","0.04"
"2018","ECO","trend","186","0"
"2018","ECO","trend","187","0.1"
"2018","ECO","trend","188","0.1"
"2018","ECO","trend","189","0.01"
"2018","ECO","trend","190","-0.36"
"2018","ECO","trend","191","-0.11"
"2018","ECO","trend","192","-0.04"
"2018","ECO","trend","193","-0.05"
"2018","ECO","trend","194","-0.01"
"2018","ECO","trend","195","0.03"
"2018","ECO","trend","196","-0.35"
"2018","ECO","trend","197","0.02"
"2018","ECO","trend","198","-0.11"
"2018","ECO","trend","199","0"
"2018","ECO","trend","200","-0.24"
"2018","ECO","trend","202","0.14"
"2018","ECO","trend","203","0.02"
"2018","ECO","trend","204","0"
"2018","ECO","trend","205","-0.02"
"2018","ECO","trend","206","-0.03"
"2018","ECO","trend","207","-0.09"
"2018","ECO","trend","208","0.01"
"2018","ECO","trend","209","0"
"2018","ECO","trend","210","0"
"2018","ECO","trend","212","0.13"
"2018","ECO","trend","213","NA"
"2018","ECO","trend","214","0.03"
"2018","ECO","trend","215","0.2"
"2018","ECO","trend","216","-0.01"
"2018","ECO","trend","218","0.02"
"2018","ECO","trend","219","0"
"2018","ECO","trend","220","-0.01"
"2018","ECO","trend","221","0"
"2018","ECO","trend","222","0.08"
"2018","ECO","trend","223","-0.07"
"2018","ECO","trend","224","-0.11"
"2018","ECO","trend","227","0.01"
"2018","ECO","trend","228","0.01"
"2018","ECO","trend","231","1"
"2018","ECO","trend","232","0.07"
"2018","ECO","trend","237","-0.01"
"2018","ECO","trend","244","0"
"2018","ECO","trend","245","0"
"2018","ECO","trend","247","-0.02"
"2018","ECO","trend","248","0"
"2018","ECO","trend","249","0"
"2018","ECO","trend","250","0.02"
"2018","FIS","future","0","52.94"
"2018","FIS","future","1","14.07"
"2018","FIS","future","2","32.8"
"2018","FIS","future","3","10.57"
"2018","FIS","future","4","100"
"2018","FIS","future","5","62.78"
"2018","FIS","future","6","47.4"
"2018","FIS","future","7","88.09"
"2018","FIS","future","8","93"
"2018","FIS","future","9","80.14"
"2018","FIS","future","10","97.77"
"2018","FIS","future","11","74.13"
"2018","FIS","future","12","21.27"
"2018","FIS","future","13","20.22"
"2018","FIS","future","14","36.4"
"2018","FIS","future","15","24.49"
"2018","FIS","future","16","44.42"
"2018","FIS","future","17","88.01"
"2018","FIS","future","18","45.51"
"2018","FIS","future","19","89.25"
"2018","FIS","future","20","45.37"
"2018","FIS","future","21","30.32"
"2018","FIS","future","24","58.31"
"2018","FIS","future","25","55.76"
"2018","FIS","future","26","42.99"
"2018","FIS","future","28","58.6"
"2018","FIS","future","29","65.51"
"2018","FIS","future","30","17.25"
"2018","FIS","future","31","53.4"
"2018","FIS","future","32","56.39"
"2018","FIS","future","33","83.34"
"2018","FIS","future","34","83.34"
"2018","FIS","future","35","83.34"
"2018","FIS","future","36","79.51"
"2018","FIS","future","37","39.54"
"2018","FIS","future","38","36.05"
"2018","FIS","future","39","73.37"
"2018","FIS","future","40","26.6"
"2018","FIS","future","41","40.49"
"2018","FIS","future","42","49.95"
"2018","FIS","future","43","36.23"
"2018","FIS","future","44","37.95"
"2018","FIS","future","45","23.62"
"2018","FIS","future","46","43.3"
"2018","FIS","future","47","50.8"
"2018","FIS","future","48","53.63"
"2018","FIS","future","49","27.37"
"2018","FIS","future","50","47.93"
"2018","FIS","future","51","42.25"
"2018","FIS","future","52","26.86"
"2018","FIS","future","53","66.48"
"2018","FIS","future","54","73.45"
"2018","FIS","future","55","56.63"
"2018","FIS","future","56","65.72"
"2018","FIS","future","57","69.72"
"2018","FIS","future","58","60.69"
"2018","FIS","future","59","63.61"
"2018","FIS","future","60","48.9"
"2018","FIS","future","61","34.82"
"2018","FIS","future","62","15.29"
"2018","FIS","future","63","11.81"
"2018","FIS","future","64","13.36"
"2018","FIS","future","65","22.67"
"2018","FIS","future","66","24.1"
"2018","FIS","future","67","47.91"
"2018","FIS","future","68","38.32"
"2018","FIS","future","69","90.37"
"2018","FIS","future","70","92.06"
"2018","FIS","future","71","13.02"
"2018","FIS","future","72","30"
"2018","FIS","future","73","62.93"
"2018","FIS","future","74","67.48"
"2018","FIS","future","75","37.94"
"2018","FIS","future","76","56.23"
"2018","FIS","future","77","45.72"
"2018","FIS","future","78","52.02"
"2018","FIS","future","79","43.82"
"2018","FIS","future","80","43.8"
"2018","FIS","future","81","59.81"
"2018","FIS","future","82","17.02"
"2018","FIS","future","84","61.06"
"2018","FIS","future","85","74.22"
"2018","FIS","future","86","36.69"
"2018","FIS","future","88","56.85"
"2018","FIS","future","89","68.62"
"2018","FIS","future","90","88.05"
"2018","FIS","future","91","50.58"
"2018","FIS","future","92","9.43"
"2018","FIS","future","93","36.83"
"2018","FIS","future","94","43.31"
"2018","FIS","future","95","45.61"
"2018","FIS","future","96","25.71"
"2018","FIS","future","97","17.81"
"2018","FIS","future","98","22.82"
"2018","FIS","future","99","33.36"
"2018","FIS","future","100","28.51"
"2018","FIS","future","101","21.58"
"2018","FIS","future","102","68.14"
"2018","FIS","future","103","46.13"
"2018","FIS","future","104","18.73"
"2018","FIS","future","105","8.03"
"2018","FIS","future","106","48.85"
"2018","FIS","future","107","73.02"
"2018","FIS","future","108","61.67"
"2018","FIS","future","110","84.16"
"2018","FIS","future","111","92.12"
"2018","FIS","future","112","48.27"
"2018","FIS","future","113","40.56"
"2018","FIS","future","114","34.2"
"2018","FIS","future","115","45.69"
"2018","FIS","future","116","39.23"
"2018","FIS","future","117","56.48"
"2018","FIS","future","118","64.62"
"2018","FIS","future","119","29.73"
"2018","FIS","future","120","55.89"
"2018","FIS","future","121","27.89"
"2018","FIS","future","122","36.95"
"2018","FIS","future","123","47.27"
"2018","FIS","future","124","19.65"
"2018","FIS","future","125","57.59"
"2018","FIS","future","126","32.16"
"2018","FIS","future","127","59.52"
"2018","FIS","future","129","40.13"
"2018","FIS","future","130","52.04"
"2018","FIS","future","131","53.66"
"2018","FIS","future","132","35.5"
"2018","FIS","future","133","66.8"
"2018","FIS","future","134","20.23"
"2018","FIS","future","135","33.6"
"2018","FIS","future","136","36.38"
"2018","FIS","future","137","43.83"
"2018","FIS","future","138","64.73"
"2018","FIS","future","139","56.16"
"2018","FIS","future","140","19.79"
"2018","FIS","future","141","25.03"
"2018","FIS","future","143","48.48"
"2018","FIS","future","144","10.87"
"2018","FIS","future","145","53.7"
"2018","FIS","future","146","10.85"
"2018","FIS","future","147","57.63"
"2018","FIS","future","148","51.43"
"2018","FIS","future","149","63.28"
"2018","FIS","future","150","53.63"
"2018","FIS","future","151","35.14"
"2018","FIS","future","152","68.5"
"2018","FIS","future","153","31.6"
"2018","FIS","future","154","21.96"
"2018","FIS","future","155","32.05"
"2018","FIS","future","156","66.57"
"2018","FIS","future","157","83.7"
"2018","FIS","future","158","89.73"
"2018","FIS","future","159","11.44"
"2018","FIS","future","161","67.13"
"2018","FIS","future","162","58.28"
"2018","FIS","future","163","71.91"
"2018","FIS","future","164","59.14"
"2018","FIS","future","166","33.2"
"2018","FIS","future","167","32.75"
"2018","FIS","future","168","48.81"
"2018","FIS","future","169","27.14"
"2018","FIS","future","171","44.72"
"2018","FIS","future","172","47.4"
"2018","FIS","future","173","38.7"
"2018","FIS","future","174","85.73"
"2018","FIS","future","175","34.78"
"2018","FIS","future","176","28.65"
"2018","FIS","future","177","24.36"
"2018","FIS","future","178","83.57"
"2018","FIS","future","179","62.17"
"2018","FIS","future","180","52.66"
"2018","FIS","future","181","69.59"
"2018","FIS","future","182","52.69"
"2018","FIS","future","183","44.51"
"2018","FIS","future","184","44.46"
"2018","FIS","future","185","55.92"
"2018","FIS","future","186","29.98"
"2018","FIS","future","187","27.06"
"2018","FIS","future","188","63.32"
"2018","FIS","future","189","85.23"
"2018","FIS","future","190","63.01"
"2018","FIS","future","191","46.94"
"2018","FIS","future","192","60.24"
"2018","FIS","future","193","17.65"
"2018","FIS","future","194","13.36"
"2018","FIS","future","195","19.28"
"2018","FIS","future","196","45.48"
"2018","FIS","future","197","45.98"
"2018","FIS","future","198","40.94"
"2018","FIS","future","199","49.99"
"2018","FIS","future","200","21.58"
"2018","FIS","future","202","59.68"
"2018","FIS","future","203","39.21"
"2018","FIS","future","204","28.69"
"2018","FIS","future","205","28.35"
"2018","FIS","future","206","55.72"
"2018","FIS","future","207","59.37"
"2018","FIS","future","208","26.99"
"2018","FIS","future","209","40.39"
"2018","FIS","future","210","47.78"
"2018","FIS","future","212","88.4"
"2018","FIS","future","213","NA"
"2018","FIS","future","214","30.88"
"2018","FIS","future","215","43.2"
"2018","FIS","future","216","41.61"
"2018","FIS","future","218","52.93"
"2018","FIS","future","219","83.67"
"2018","FIS","future","220","72.96"
"2018","FIS","future","221","49.96"
"2018","FIS","future","222","76.96"
"2018","FIS","future","223","73.01"
"2018","FIS","future","224","46.7"
"2018","FIS","future","227","59.47"
"2018","FIS","future","228","59.47"
"2018","FIS","future","231","62.37"
"2018","FIS","future","232","18.65"
"2018","FIS","future","237","63.03"
"2018","FIS","future","244","57.09"
"2018","FIS","future","245","57.16"
"2018","FIS","future","247","25.84"
"2018","FIS","future","248","36.26"
"2018","FIS","future","249","36.26"
"2018","FIS","future","250","48.52"
"2018","FIS","pressures","1","10.45"
"2018","FIS","pressures","2","9.77"
"2018","FIS","pressures","3","10.17"
"2018","FIS","pressures","4","9.37"
"2018","FIS","pressures","5","14.33"
"2018","FIS","pressures","6","26.19"
"2018","FIS","pressures","7","32.32"
"2018","FIS","pressures","8","29.94"
"2018","FIS","pressures","9","24.8"
"2018","FIS","pressures","10","33.72"
"2018","FIS","pressures","11","29.33"
"2018","FIS","pressures","12","17.94"
"2018","FIS","pressures","13","19.92"
"2018","FIS","pressures","14","28.66"
"2018","FIS","pressures","15","43.43"
"2018","FIS","pressures","16","13.17"
"2018","FIS","pressures","17","36.51"
"2018","FIS","pressures","18","27.51"
"2018","FIS","pressures","19","24.63"
"2018","FIS","pressures","20","29.55"
"2018","FIS","pressures","21","47.73"
"2018","FIS","pressures","24","49.5"
"2018","FIS","pressures","25","42.72"
"2018","FIS","pressures","26","44.37"
"2018","FIS","pressures","28","42.55"
"2018","FIS","pressures","29","24.06"
"2018","FIS","pressures","30","18.44"
"2018","FIS","pressures","31","22.44"
"2018","FIS","pressures","32","18.23"
"2018","FIS","pressures","33","17.54"
"2018","FIS","pressures","34","16.46"
"2018","FIS","pressures","35","16.05"
"2018","FIS","pressures","36","16.03"
"2018","FIS","pressures","37","20.07"
"2018","FIS","pressures","38","11.59"
"2018","FIS","pressures","39","31.77"
"2018","FIS","pressures","40","30.63"
"2018","FIS","pressures","41","37.7"
"2018","FIS","pressures","42","34.64"
"2018","FIS","pressures","43","37.83"
"2018","FIS","pressures","44","49.28"
"2018","FIS","pressures","45","51.11"
"2018","FIS","pressures","46","47.87"
"2018","FIS","pressures","47","48.08"
"2018","FIS","pressures","48","30.47"
"2018","FIS","pressures","49","60.61"
"2018","FIS","pressures","50","48.03"
"2018","FIS","pressures","51","46.09"
"2018","FIS","pressures","52","48.78"
"2018","FIS","pressures","53","46.91"
"2018","FIS","pressures","54","35.4"
"2018","FIS","pressures","55","17.13"
"2018","FIS","pressures","56","22.44"
"2018","FIS","pressures","57","19.44"
"2018","FIS","pressures","58","21.79"
"2018","FIS","pressures","59","30.27"
"2018","FIS","pressures","60","29.5"
"2018","FIS","pressures","61","39.54"
"2018","FIS","pressures","62","37.57"
"2018","FIS","pressures","63","29.99"
"2018","FIS","pressures","64","44.03"
"2018","FIS","pressures","65","40.74"
"2018","FIS","pressures","66","36.26"
"2018","FIS","pressures","67","41.08"
"2018","FIS","pressures","68","23.29"
"2018","FIS","pressures","69","26.21"
"2018","FIS","pressures","70","22.53"
"2018","FIS","pressures","71","26.2"
"2018","FIS","pressures","72","25.78"
"2018","FIS","pressures","73","32.39"
"2018","FIS","pressures","74","24.46"
"2018","FIS","pressures","75","32.39"
"2018","FIS","pressures","76","39.15"
"2018","FIS","pressures","77","48.67"
"2018","FIS","pressures","78","36.7"
"2018","FIS","pressures","79","24.8"
"2018","FIS","pressures","80","28.1"
"2018","FIS","pressures","81","21.4"
"2018","FIS","pressures","82","38.27"
"2018","FIS","pressures","84","35.92"
"2018","FIS","pressures","85","12.66"
"2018","FIS","pressures","86","13.09"
"2018","FIS","pressures","88","11.78"
"2018","FIS","pressures","89","15.07"
"2018","FIS","pressures","90","23.5"
"2018","FIS","pressures","91","15.56"
"2018","FIS","pressures","92","15.57"
"2018","FIS","pressures","93","16.68"
"2018","FIS","pressures","94","10.47"
"2018","FIS","pressures","95","15.02"
"2018","FIS","pressures","96","41.31"
"2018","FIS","pressures","97","33.07"
"2018","FIS","pressures","98","39.59"
"2018","FIS","pressures","99","34.19"
"2018","FIS","pressures","100","38.47"
"2018","FIS","pressures","101","27.97"
"2018","FIS","pressures","102","27.67"
"2018","FIS","pressures","103","29.04"
"2018","FIS","pressures","104","39.5"
"2018","FIS","pressures","105","7.3"
"2018","FIS","pressures","106","30.64"
"2018","FIS","pressures","107","15.95"
"2018","FIS","pressures","108","16.27"
"2018","FIS","pressures","110","21.98"
"2018","FIS","pressures","111","18.73"
"2018","FIS","pressures","112","29.03"
"2018","FIS","pressures","113","17.21"
"2018","FIS","pressures","114","50.46"
"2018","FIS","pressures","115","31.25"
"2018","FIS","pressures","116","22.68"
"2018","FIS","pressures","117","16.67"
"2018","FIS","pressures","118","18.23"
"2018","FIS","pressures","119","24.28"
"2018","FIS","pressures","120","21.7"
"2018","FIS","pressures","121","18.16"
"2018","FIS","pressures","122","25.93"
"2018","FIS","pressures","123","23.01"
"2018","FIS","pressures","124","17.66"
"2018","FIS","pressures","125","27.61"
"2018","FIS","pressures","126","27.18"
"2018","FIS","pressures","127","24.52"
"2018","FIS","pressures","129","25.98"
"2018","FIS","pressures","130","18.33"
"2018","FIS","pressures","131","35.08"
"2018","FIS","pressures","132","24.72"
"2018","FIS","pressures","133","35.24"
"2018","FIS","pressures","134","29.31"
"2018","FIS","pressures","135","28.54"
"2018","FIS","pressures","136","31.45"
"2018","FIS","pressures","137","33.01"
"2018","FIS","pressures","138","29.89"
"2018","FIS","pressures","139","43.41"
"2018","FIS","pressures","140","19.96"
"2018","FIS","pressures","141","18.15"
"2018","FIS","pressures","143","16.27"
"2018","FIS","pressures","144","13.04"
"2018","FIS","pressures","145","13.73"
"2018","FIS","pressures","146","15.01"
"2018","FIS","pressures","147","17.55"
"2018","FIS","pressures","148","24"
"2018","FIS","pressures","149","20.17"
"2018","FIS","pressures","150","18.11"
"2018","FIS","pressures","151","18.41"
"2018","FIS","pressures","152","20.86"
"2018","FIS","pressures","153","25.57"
"2018","FIS","pressures","154","26.08"
"2018","FIS","pressures","155","25"
"2018","FIS","pressures","156","21.1"
